"motusRecvID","recvProjectID","receiverID","recvDeployID","port","radioType","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus"
"1355","32","SG-1813BBBK4711","2420","2","","yagi-9","188.0","188.0","","","","","7.5","","","","","","","","","","terminated"
"1355","32","SG-1813BBBK4711","2420","3","","yagi-9","116.0","116.0","","","","","7.0","","","","","","","","","","terminated"
"1355","32","SG-1813BBBK4711","3354","1","","yagi-9","271.0","271.0","","","","","8.5","","","","","","","","","","terminated"
"1355","32","SG-1813BBBK4711","3354","2","","yagi-9","203.0","203.0","","","","","8.0","","","","","","","","","","terminated"
"1355","32","SG-1813BBBK4711","3354","3","","yagi-9","132.0","132.0","","","","","7.5","","","","","","","","","","terminated"
"1356","32","SG-5114BBBK0801","2421","1","","yagi-9","120.0","120.0","","","","","8.0","","","","","","","","","","terminated"
"1356","32","SG-5114BBBK0801","2421","4","","yagi-9","200.0","200.0","","","","","7.5","","","","","","","","","","terminated"
"1356","32","SG-5114BBBK0801","2421","5","","yagi-9","345.0","345.0","","","","","7.0","","","","","","","","","","terminated"
"1356","32","SG-5114BBBK0801","3353","1","","omni-mast","","","","","","","9.0","","","","","","","","","","terminated"
"1356","32","SG-5114BBBK0801","3541","1","","omni-mast","","","","","","","","","","","","","","","","","terminated"
"1358","32","SG-1012BB012871","2423","1","","yagi-9","186.0","186.0","169.22952","","","","7.0","","","","","","","","","","terminated"
"1358","32","SG-1012BB012871","2423","2","","yagi-9","138.0","138.0","121.22953","","","","6.5","","","","","","","","","","terminated"
"1358","32","SG-1012BB012871","2423","3","","yagi-9","267.0","267.0","250.22952","","","","6.0","","","","","","","","","","terminated"
"1358","32","SG-1012BB012871","2620","1","","yagi-9","152.0","152.0","","","","","8.0","","","","","","","","","","terminated"
"1358","32","SG-1012BB012871","2620","2","","yagi-9","282.0","282.0","","","","","7.5","","","","","","","","","","terminated"
"1358","32","SG-1012BB012871","2620","3","","yagi-9","353.0","353.0","","","","","7.0","","","","","","","","","","terminated"
"1360","32","Lotek-270","2425","1","","yagi-9","4.0","4.0","","","","","8.0","","","","","","","","","","terminated"
"1360","32","Lotek-270","2425","2","","yagi-9","260.0","260.0","","","","","7.5","","","","","","","","","","terminated"
"1360","32","Lotek-270","2425","3","","yagi-9","132.0","132.0","","","","","7.0","","","","","","","","","","terminated"
"1360","32","Lotek-270","3234","1","","yagi-9","355.0","355.0","","","","","11.5","","","","","","","0.0","","","terminated"
"1360","32","Lotek-270","3234","2","","yagi-9","55.0","55.0","","","","","11.5","","","","","","","0.0","","","terminated"
"1360","32","Lotek-270","3234","5","","yagi-9","115.0","115.0","","","","","11.5","","","","","","","0.0","","","terminated"
"1360","32","Lotek-270","3234","6","","yagi-9","175.0","175.0","","","","","11.5","","","","","","","0.0","","","terminated"
"1360","32","Lotek-270","3234","7","","yagi-9","235.0","235.0","","","","","11.5","","","","","","","0.0","","","terminated"
"1360","32","Lotek-270","3234","8","","yagi-9","295.0","295.0","","","","","11.5","","","","","","","0.0","","","terminated"
"1362","1","SG-1614BBBK1666","2429","1","","yagi-9-laird","140.0","140.0","","","","","30.0","","","","","","","","","","active"
"1362","1","SG-1614BBBK1666","2429","2","","yagi-9-laird","320.0","320.0","","","","","30.0","","","","","","","","","","active"
"1362","1","SG-1614BBBK1666","2429","3","","yagi-9-laird","50.0","50.0","","","","","30.0","","","","","","","","","","active"
"1362","1","SG-1614BBBK1666","2429","4","","yagi-9-laird","245.0","245.0","","","","","30.0","","","","","","","","","","active"
"1363","1","SG-1614BBBK1924","2430","1","","yagi-9-laird","","","","","","","1.0","","","","","","","","","","terminated"
"1363","1","SG-1614BBBK1924","2544","2","","yagi-9-laird","","","","","","","1.0","","","","","","","","","","terminated"
"1363","1","SG-1614BBBK1924","2545","1","","yagi-9-laird","0.0","0.0","","","","","6.0","","","","","","","","","","terminated"
"1363","1","SG-1614BBBK1924","2545","2","","yagi-9-laird","100.0","100.0","","","","","5.5","","","","","","","","","","terminated"
"1363","1","SG-1614BBBK1924","2545","3","","yagi-9-laird","210.0","210.0","","","","","5.0","","","","","","","","","","terminated"
"1363","1","SG-1614BBBK1924","3005","1","","yagi-9-laird","70.0","70.0","60.49125","","","","6.0","","","RG58","","","","","","","active"
"1363","1","SG-1614BBBK1924","3005","2","","yagi-9-laird","195.0","195.0","185.49124","","","","5.8","","","RG58","","","","","","","active"
"1364","65","SG-3214BBBK8689","2431","1","","yagi-9","270.0","270.0","","","","","","","","","","","","","","","active"
"1364","65","SG-3214BBBK8689","2431","2","","yagi-9","150.0","150.0","","","","","","","","","","","","","","","active"
"1364","65","SG-3214BBBK8689","2431","3","","yagi-9","30.0","30.0","","","","","","","","","","","","","","","active"
"1365","63","SG-3214BBBK5594","2432","1","","yagi-9","0.0","0.0","10.15302","","","","7.0","","","","","","","","","","terminated"
"1365","63","SG-3214BBBK5594","2432","2","","yagi-9","300.0","300.0","310.153","","","","6.5","","","","","","","","","","terminated"
"1365","63","SG-3214BBBK5594","2432","3","","yagi-9","60.0","60.0","70.15302","","","","6.0","","","","","","","","","","terminated"
"1365","63","SG-3214BBBK5594","4289","1","","custom","0.0","0.0","9.982258","","","","","","","","","","","","","","terminated"
"1365","63","SG-3214BBBK5594","4289","2","","custom","240.0","240.0","249.98225","","","","","","","","","","","","","","terminated"
"1365","63","SG-3214BBBK5594","4289","3","","custom","120.0","120.0","129.98225","","","","","","","","","","","","","","terminated"
"1365","63","SG-3214BBBK5594","4314","1","","custom","180.0","180.0","190.32332","","","","","","","","","","","","","","terminated"
"1365","63","SG-3214BBBK5594","4314","2","","custom","120.0","120.0","130.32332","","","","","","","","","","","","","","terminated"
"1365","63","SG-3214BBBK5594","4314","3","","custom","240.0","240.0","250.32332","","","","","","","","","","","","","","terminated"
"1366","63","SG-3214BBBK7260","2433","1","","yagi-9","60.0","60.0","70.38147","","","","3.5","","","","","","","","","","terminated"
"1366","63","SG-3214BBBK7260","2433","2","","yagi-9","180.0","180.0","190.38147","","","","3.0","","","","","","","","","","terminated"
"1366","63","SG-3214BBBK7260","2433","3","","yagi-9","300.0","300.0","310.38147","","","","2.5","","","","","","","","","","terminated"
"1366","63","SG-3214BBBK7260","4290","1","","custom","60.0","60.0","70.19761","","","","","","","","","","","","","","terminated"
"1366","63","SG-3214BBBK7260","4290","2","","custom","180.0","180.0","190.19762","","","","","","","","","","","","","","terminated"
"1366","63","SG-3214BBBK7260","4290","3","","custom","300.0","300.0","310.1976","","","","","","","","","","","","","","terminated"
"1366","63","SG-3214BBBK7260","4291","1","","custom","60.0","60.0","70.01944","","","","","","","","","","","","","","terminated"
"1366","63","SG-3214BBBK7260","4291","2","","custom","180.0","180.0","190.01944","","","","","","","","","","","","","","terminated"
"1366","63","SG-3214BBBK7260","4291","3","","custom","300.0","300.0","310.01944","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","2434","1","","yagi-9","0.0","0.0","9.9838295","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","2434","2","","yagi-9","120.0","120.0","129.98383","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","2434","3","","yagi-9","240.0","240.0","249.98383","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","3338","1","","yagi-9","300.0","300.0","310.25534","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","3338","2","","yagi-9","180.0","180.0","190.25533","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","3338","3","","yagi-9","60.0","60.0","70.25533","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","4292","1","","custom","300.0","300.0","310.07227","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","4292","2","","custom","180.0","180.0","190.07225","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","4292","3","","custom","60.0","60.0","70.07226","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","4293","1","","custom","300.0","300.0","309.89487","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","4293","2","","custom","180.0","180.0","189.89485","","","","","","","","","","","","","","terminated"
"1367","63","SG-2814BBBK4765","4293","3","","custom","60.0","60.0","69.89485","","","","","","","","","","","","","","terminated"
"1368","63","SG-3214BBBK8680","2435","1","","yagi-9","180.0","180.0","190.62904","","","","","","","","","","","","","","terminated"
"1368","63","SG-3214BBBK8680","2435","2","","yagi-9","60.0","60.0","70.62904","","","","","","","","","","","","","","terminated"
"1368","63","SG-3214BBBK8680","2435","3","","yagi-9","300.0","300.0","310.62903","","","","","","","","","","","","","","terminated"
"1368","63","SG-3214BBBK8680","3549","1","","yagi-9","0.0","0.0","10.444326","","","","5.3","","","","","","","","","","terminated"
"1368","63","SG-3214BBBK8680","3549","2","","yagi-9","120.0","120.0","130.44432","","","","4.8","","","","","","","","","","terminated"
"1368","63","SG-3214BBBK8680","3549","3","","yagi-9","60.0","60.0","70.44433","","","","4.3","","","","","","","","","","terminated"
"1368","63","SG-3214BBBK8680","4294","1","","custom","0.0","0.0","10.264313","","","","","","","","","","","","","","terminated"
"1368","63","SG-3214BBBK8680","4294","2","","custom","120.0","120.0","130.26431","","","","","","","","","","","","","","terminated"
"1368","63","SG-3214BBBK8680","4294","3","","custom","60.0","60.0","70.26431","","","","","","","","","","","","","","terminated"
"1369","63","SG-3214BBBK7228","2436","1","","yagi-9","","","","","","","6.7","","","","","","","","","","terminated"
"1369","63","SG-3214BBBK7228","2436","2","","yagi-9","","","","","","","6.2","","","","","","","","","","terminated"
"1369","63","SG-3214BBBK7228","2436","3","","yagi-9","","","","","","","5.7","","","","","","","","","","terminated"
"1369","63","SG-3214BBBK7228","4295","1","","custom","180.0","180.0","190.34328","","","","","","","","","","","","","","terminated"
"1369","63","SG-3214BBBK7228","4295","2","","custom","60.0","60.0","70.34328","","","","","","","","","","","","","","terminated"
"1369","63","SG-3214BBBK7228","4295","3","","custom","300.0","300.0","310.3433","","","","","","","","","","","","","","terminated"
"1369","63","SG-3214BBBK7228","4296","1","","custom","180.0","180.0","190.1643","","","","","","","","","","","","","","terminated"
"1369","63","SG-3214BBBK7228","4296","2","","custom","60.0","60.0","70.16431","","","","","","","","","","","","","","terminated"
"1369","63","SG-3214BBBK7228","4296","3","","custom","300.0","300.0","310.1643","","","","","","","","","","","","","","terminated"
"1371","72","SG-4001BBBK1190","2438","1","","yagi-9","70.0","70.0","","","","","6.0","","","","","","","","","","terminated"
"1371","72","SG-4001BBBK1190","2438","2","","yagi-9","220.0","220.0","","","","","5.8","","","","","","","","","","terminated"
"1371","72","SG-4001BBBK1190","2438","3","","yagi-9","310.0","310.0","","","","","5.6","","","","","","","","","","terminated"
"1371","72","SG-4001BBBK1190","2448","1","","yagi-9","70.0","70.0","","","","","6.0","","","","","","","","","","terminated"
"1371","72","SG-4001BBBK1190","2448","2","","yagi-9","150.0","150.0","","","","","5.8","","","","","","","","","","terminated"
"1371","72","SG-4001BBBK1190","2448","3","","yagi-9","310.0","310.0","","","","","5.6","","","","","","","","","","terminated"
"1371","72","SG-4001BBBK1190","3718","1","","yagi-5","219.0","219.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3718","2","","yagi-5","183.0","183.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3718","3","","yagi-5","148.0","148.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3718","4","","yagi-5","113.0","113.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3719","1","","yagi-9","211.0","211.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3719","2","","yagi-9","163.0","163.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3719","3","","yagi-9","96.0","96.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3721","1","","yagi-5","219.0","219.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3721","2","","yagi-5","183.0","183.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3721","3","","yagi-5","148.0","148.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1371","72","SG-4001BBBK1190","3721","4","","yagi-5","113.0","113.0","","","","","8.0","","","","","","","0.0","","","terminated"
"1372","72","SG-4002BBBK1950","2439","1","","yagi-9","60.0","60.0","","","","","6.0","","","","","","","","","","terminated"
"1372","72","SG-4002BBBK1950","2439","2","","yagi-9","205.0","205.0","","","","","5.8","","","","","","","","","","terminated"
"1372","72","SG-4002BBBK1950","2439","3","","yagi-9","300.0","300.0","","","","","5.6","","","","","","","","","","terminated"
"1374","13","Lotek-8198","2442","1","","yagi-9","230.0","230.0","","","","","9.1","","","","","","","","","","terminated"
"1375","13","Lotek-8282","2443","1","","yagi-9","90.0","90.0","","","","","6.0","","","","","","","","","","terminated"
"1377","73","Lotek-176","2445","1","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1377","73","Lotek-176","2445","2","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1377","73","Lotek-176","2445","3","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1378","73","Lotek-175","2446","1","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1378","73","Lotek-175","2446","2","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1378","73","Lotek-175","2446","3","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1379","73","Lotek-177","2447","1","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1379","73","Lotek-177","2447","2","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1379","73","Lotek-177","2447","3","","yagi-9","","","","","","","","","","","","","","","","","terminated"
"1380","13","SG-4712BB000584","2449","2","","yagi-9","230.0","230.0","","","","","7.6","","","","","","","","","","terminated"
"1380","13","SG-4712BB000584","2450","1","","yagi-9","170.0","170.0","","","","","7.6","","","","","","","","","","terminated"
"1381","13","SG-4712BB000827","2451","1","","yagi-9","41.0","41.0","","","","","","","","","","","","","","","terminated"
"1381","13","SG-4712BB000827","2451","2","","yagi-9","12.0","12.0","","","","","","","","","","","","","","","terminated"
"1382","13","SG-2712BB000014","2453","5","","yagi-9","40.0","40.0","","","","","","","","","","","","","","","terminated"
"1382","13","SG-2712BB000014","2453","6","","yagi-9","320.0","320.0","","","","","","","","","","","","","","","terminated"
"1383","13","SG-2313BBBK3320","2454","1","","yagi-9","170.0","170.0","","","","","4.6","","","","","","","","","","terminated"
